YYYY-MM-DDTHH:MM:SS.S (UTC),Preferred Latitude,Preferred Longitude,Depth (km),Method,Magnitude,Strike,Dip,Rake,Err
2019-09-30T22:42:54.000000Z,-42.705355,171.886214,7.018,HypoDD,1.68,NA,NA,NA,NA
2019-10-01T07:47:43.246536Z,-42.733809,171.712618,7.843,NonLinLoc,0.49,NA,NA,NA,NA
2019-10-02T11:46:51.070000Z,-42.896916,171.837842,11.782,HypoDD,0.96,NA,NA,NA,NA
2019-10-02T12:13:13.960000Z,-42.759937,171.480485,7.254,HypoDD,0.79,NA,NA,NA,NA
2019-10-02T21:09:10.900000Z,-42.644926,171.948747,11.743,HypoDD,0.91,NA,NA,NA,NA
2019-10-03T01:20:14.890000Z,-42.720243,171.959131,3.643,HypoDD,0.92,NA,NA,NA,NA
2019-10-03T14:17:34.690000Z,-42.67406,171.710612,9.21,HypoDD,0.32,NA,NA,NA,NA
2019-10-04T20:48:41.686618Z,-42.670878,171.394019,6.975,NonLinLoc,0.96,NA,NA,NA,NA
2019-10-05T05:34:17.790000Z,-42.708085,171.363623,13.876,HypoDD,2.63,178.0575,52.93439,80.17773,27.6485082588854
2019-10-05T19:54:59.840000Z,-42.7146,171.695247,6.865,HypoDD,0.67,NA,NA,NA,NA
2019-10-05T20:06:22.080000Z,-42.773726,171.944661,8.006,HypoDD,0.56,NA,NA,NA,NA
2019-10-06T03:44:36.920000Z,-42.780937,171.394141,10.47,HypoDD,0.57,NA,NA,NA,NA
2019-10-06T06:21:00.840000Z,-42.721342,171.742139,6.733,HypoDD,0.51,NA,NA,NA,NA
2019-10-07T12:18:22.040000Z,-42.674845,171.898063,11.019,HypoDD,0.71,NA,NA,NA,NA
2019-10-07T23:52:28.280000Z,-42.75603,171.719645,8.855,HypoDD,1.32,293.3051,88.27964,-155.145,27.785980492968
2019-10-08T08:15:17.950000Z,-42.923031,171.81984,12.892,HypoDD,1.78,170.0254,41.71981,51.04305,30.0447247527913
2019-10-08T21:15:32.000000Z,-42.677559,171.855306,11.652,HypoDD,1.06,NA,NA,NA,NA
2019-10-09T22:38:12.960000Z,-42.86543,171.619108,8.343,HypoDD,1.21,NA,NA,NA,NA
2019-10-10T11:45:54.110000Z,-42.776815,171.727083,5.867,HypoDD,0.28,NA,NA,NA,NA
2019-10-10T14:51:26.460000Z,-42.764974,171.730778,2.361,HypoDD,1.67,185.1496,35.87167,38.59664,26.3152078797508
2019-10-10T16:07:53.340142Z,-42.746573,171.81542,0.515,NonLinLoc,0.46,NA,NA,NA,NA
2019-10-11T16:37:58.140000Z,-42.884005,171.714046,11.253,HypoDD,0.9,NA,NA,NA,NA
2019-10-12T07:34:16.864811Z,-42.736139,171.676308,8.363,NonLinLoc,0.21,NA,NA,NA,NA
2019-10-12T12:30:03.040000Z,-42.779378,171.618066,7.863,HypoDD,0.28,NA,NA,NA,NA
2019-10-12T15:01:10.030000Z,-42.689083,171.834391,10.957,HypoDD,0.82,169.6496,74.23352,-14.7592,27.9823905991285
2019-10-12T16:13:26.970000Z,-42.885616,171.66805,11.446,HypoDD,0.76,NA,NA,NA,NA
2019-10-12T19:42:30.200000Z,-42.678153,171.83488,12.695,HypoDD,0.51,NA,NA,NA,NA
2019-10-13T04:47:36.070000Z,-42.778398,171.606771,6.833,HypoDD,0.25,NA,NA,NA,NA
2019-10-13T21:07:07.920000Z,-42.709391,171.370785,13.913,HypoDD,1.59,170.5201,54.06247,69.48679,29.4128873295709
2019-10-13T21:50:56.420000Z,-42.673246,171.858171,10.814,HypoDD,0.49,NA,NA,NA,NA
2019-10-14T13:29:23.880000Z,-42.764001,171.640739,7.847,HypoDD,0.49,NA,NA,NA,NA
2019-10-14T15:04:49.000000Z,-42.650802,171.21805,23.415,HypoDD,1.11,NA,NA,NA,NA
2019-10-14T15:31:08.662509Z,-42.844885,171.489853,5.501,NonLinLoc,1.02,NA,NA,NA,NA
2019-10-14T16:15:05.586336Z,-42.758224,171.471351,7.236,NonLinLoc,0.15,NA,NA,NA,NA
2019-10-15T17:43:44.720000Z,-42.695719,171.877148,10.145,HypoDD,0.88,202.2819,80.04571,-10.3106,29.771195277899
2019-10-15T20:30:23.160000Z,-42.772196,171.673747,7.747,HypoDD,0.87,253.2954,46.88859,-169.552,29.0880614482634
2019-10-15T23:34:30.980000Z,-42.889299,171.639665,11.903,HypoDD,0.56,NA,NA,NA,NA
2019-10-16T07:42:39.738341Z,-42.876165,171.629201,8.71,NonLinLoc,0.35,NA,NA,NA,NA
2019-10-16T22:36:49.080000Z,-42.772506,171.678402,7.934,HypoDD,0.46,NA,NA,NA,NA
2019-10-17T10:49:23.960000Z,-42.70944,171.373177,13.922,HypoDD,3.79,169.8325,54.38337,68.92555,26.0049103259958
2019-10-17T11:36:33.100000Z,-42.710213,171.385042,13.893,HypoDD,1.35,22.84632,62.92529,119.4188,29.0835918318359
2019-10-17T12:21:29.920000Z,-42.718807,171.391748,14.374,HypoDD,0.54,NA,NA,NA,NA
2019-10-17T16:32:26.000000Z,-42.710905,171.372428,14.042,HypoDD,1.61,170.3391,54.03595,69.72482,26.8128432329333
2019-10-17T21:52:39.080000Z,-42.709481,171.383008,13.844,HypoDD,1.91,NA,NA,NA,NA
2019-10-18T14:16:22.692581Z,-42.906615,171.921289,10.748,NonLinLoc,1.32,NA,NA,NA,NA
2019-10-19T02:48:53.214002Z,-42.745388,171.717836,5.414,NonLinLoc,-0.04,NA,NA,NA,NA
2019-10-19T04:06:27.000000Z,-42.706828,171.384733,13.667,HypoDD,0.47,NA,NA,NA,NA
2019-10-19T05:27:43.480000Z,-42.80505,171.461898,7.824,HypoDD,0.88,NA,NA,NA,NA
2019-10-19T07:14:50.960000Z,-42.743974,171.746484,12.362,HypoDD,0.48,NA,NA,NA,NA
2019-10-19T09:57:25.780000Z,-42.754146,171.721989,7.757,HypoDD,0.57,NA,NA,NA,NA
2019-10-19T13:58:02.920000Z,-42.84908,171.642627,7.866,HypoDD,0.32,NA,NA,NA,NA
2019-10-19T17:50:54.820000Z,-42.836637,171.446859,1.658,HypoDD,0.35,NA,NA,NA,NA
2019-10-19T21:15:41.800000Z,-42.699642,171.74043,10.301,HypoDD,0.94,NA,NA,NA,NA
2019-10-20T00:51:16.940000Z,-42.934664,171.945768,15.293,HypoDD,2.27,342.3878,84.63404,26.02772,30.000451143149
2019-10-20T09:42:50.750000Z,-42.758838,171.67583,8.567,HypoDD,0.59,NA,NA,NA,NA
2019-10-21T04:22:12.660000Z,-42.698669,171.706152,8.269,HypoDD,0.6,NA,NA,NA,NA
2019-10-21T17:20:56.680000Z,-42.703898,171.344531,12.071,HypoDD,0.53,NA,NA,NA,NA
2019-10-22T10:15:12.425052Z,-42.746128,171.636691,-1.046,NonLinLoc,0.31,NA,NA,NA,NA
2019-10-22T13:50:05.980000Z,-42.883805,171.57902,8.077,HypoDD,0.67,NA,NA,NA,NA
2019-10-22T15:42:08.950000Z,-42.861198,171.652327,5.309,HypoDD,0.85,NA,NA,NA,NA
2019-10-22T20:04:58.080000Z,-42.776628,171.861182,14.709,HypoDD,1.82,NA,NA,NA,NA
2019-10-23T07:40:33.810000Z,-42.570142,171.912923,11.095,HypoDD,1.29,NA,NA,NA,NA
2019-10-23T09:27:12.760000Z,-42.923189,171.819173,14.987,HypoDD,0.91,NA,NA,NA,NA
2019-10-23T09:28:12.870000Z,-43.007357,171.849398,17.376,HypoDD,1.07,NA,NA,NA,NA
2019-10-23T13:23:39.830000Z,-42.755725,171.590641,1.021,HypoDD,0.16,NA,NA,NA,NA
2019-10-23T19:04:10.200000Z,-42.909432,171.659945,11.797,HypoDD,0.96,NA,NA,NA,NA
2019-10-24T03:05:00.930000Z,-42.98151,171.748177,17.405,HypoDD,2,NA,NA,NA,NA
2019-10-24T07:27:46.650000Z,-42.672742,171.792757,8.122,HypoDD,0.9,NA,NA,NA,NA
2019-10-24T11:08:48.210000Z,-42.904647,171.837419,6.333,HypoDD,0.77,NA,NA,NA,NA
2019-10-25T08:15:37.860000Z,-42.799284,171.652734,7.381,HypoDD,0.76,NA,NA,NA,NA
2019-10-25T08:24:10.840000Z,-42.798047,171.651742,7.114,HypoDD,0.31,NA,NA,NA,NA
2019-10-25T11:49:22.909010Z,-42.69722,171.656214,8.146,NonLinLoc,0.08,NA,NA,NA,NA
2019-10-25T16:00:52.250000Z,-42.876017,171.621973,7.877,HypoDD,1.58,251.8667,65.4768,-177.319,27.6014594063975
2019-10-25T21:49:36.700000Z,-42.678092,171.860807,9.704,HypoDD,0.88,NA,NA,NA,NA
2019-10-26T05:15:37.850000Z,-42.753495,171.727409,5.377,HypoDD,0.74,NA,NA,NA,NA
2019-10-26T06:47:02.810000Z,-42.907511,171.664372,11.81,HypoDD,0.99,NA,NA,NA,NA
2019-10-26T20:09:09.538060Z,-42.758613,171.627768,6.455,NonLinLoc,0.46,NA,NA,NA,NA
2019-10-26T23:09:07.120000Z,-42.814856,171.593652,7.927,HypoDD,0.94,NA,NA,NA,NA
2019-10-27T02:05:30.080000Z,-42.818058,171.595898,7.859,HypoDD,0.71,NA,NA,NA,NA
2019-10-27T13:42:00.280000Z,-42.732092,171.689746,9.395,HypoDD,0.66,NA,NA,NA,NA
2019-10-27T19:51:07.760629Z,-42.764665,171.951311,6.932,NonLinLoc,1.4,NA,NA,NA,NA
2019-10-27T21:58:45.240000Z,-42.762874,171.666895,6.157,HypoDD,0.34,NA,NA,NA,NA
2019-10-28T03:10:47.810000Z,-42.783097,171.614893,8.092,HypoDD,0.59,NA,NA,NA,NA
2019-10-28T20:25:05.880000Z,-42.796574,171.649268,7.556,HypoDD,0.64,NA,NA,NA,NA
2019-10-29T00:01:21.920000Z,-42.796375,171.64917,7.541,HypoDD,0.7,NA,NA,NA,NA
2019-10-29T09:03:52.293885Z,-42.742114,171.699236,6.889,NonLinLoc,0.75,NA,NA,NA,NA
2019-10-29T21:02:31.402740Z,-42.752556,171.652555,4.482,NonLinLoc,0.3,NA,NA,NA,NA
2019-10-30T00:44:40.250000Z,-42.867228,171.621712,8.19,HypoDD,1.16,NA,NA,NA,NA
2019-10-30T04:51:44.910000Z,-42.8099,171.634066,6.778,HypoDD,0.61,NA,NA,NA,NA
2019-10-30T07:04:16.402389Z,-42.938205,171.427576,9.36,NonLinLoc,0.92,NA,NA,NA,NA
2019-10-30T21:24:58.175455Z,-43.009645,171.707659,18.639,NonLinLoc,0.81,NA,NA,NA,NA
2019-11-01T05:28:54.250000Z,-42.698511,171.771598,10.729,HypoDD,0.72,NA,NA,NA,NA
2019-11-01T06:01:50.990000Z,-42.684534,171.879102,10.877,HypoDD,1.97,196.2151,82.34952,11.7188,28.1232683428499
2019-11-01T12:00:33.348800Z,-42.757264,171.788074,2.249,NonLinLoc,0.65,NA,NA,NA,NA
2019-11-01T16:39:56.070000Z,-42.684713,171.877035,10.784,HypoDD,0.35,NA,NA,NA,NA
2019-11-01T18:56:48.967769Z,-42.818751,171.851219,1.382,NonLinLoc,0.37,NA,NA,NA,NA
2019-11-01T21:55:59.000000Z,-42.677043,171.874512,9.982,HypoDD,0.86,NA,NA,NA,NA
2019-11-02T09:03:18.990000Z,-42.770394,171.616536,8.666,HypoDD,0.07,NA,NA,NA,NA
2019-11-02T21:18:15.680000Z,-42.724662,171.741878,7.175,HypoDD,-0.11,NA,NA,NA,NA
2019-11-02T22:02:49.240000Z,-42.690971,171.759456,11.277,HypoDD,0.49,NA,NA,NA,NA
2019-11-03T00:46:23.800000Z,-42.766683,171.672461,6.401,HypoDD,0.35,NA,NA,NA,NA
2019-11-03T03:47:20.880000Z,-42.981405,171.688477,13.49,HypoDD,0.83,NA,NA,NA,NA
2019-11-03T05:40:10.781234Z,-42.763979,171.729851,6.715,NonLinLoc,0.58,NA,NA,NA,NA
2019-11-03T11:25:45.850000Z,-42.765625,171.672949,6.407,HypoDD,0.65,NA,NA,NA,NA
2019-11-04T01:23:33.870000Z,-42.748877,171.729281,7.311,HypoDD,0.62,NA,NA,NA,NA
2019-11-04T05:47:18.890000Z,-42.630086,171.835547,10.318,HypoDD,0.76,NA,NA,NA,NA
2019-11-04T06:59:42.140000Z,-42.904073,171.906429,13.842,HypoDD,1.85,252.0825,39.76675,166.7722,29.5830540426856
2019-11-04T07:10:29.920000Z,-42.711312,171.369043,14.169,HypoDD,2.65,14.57396,39.00134,97.35583,27.2365960726647
2019-11-04T07:26:50.930000Z,-42.911397,171.907454,14.058,HypoDD,1.44,168.3845,45.75673,60.76787,30.4132340884825
2019-11-04T11:34:51.790000Z,-42.785246,171.628923,7.919,HypoDD,0.33,NA,NA,NA,NA
2019-11-05T00:23:59.659969Z,-42.85678,171.676107,26.964,NonLinLoc,0.99,NA,NA,NA,NA
2019-11-05T06:47:35.910000Z,-42.911206,171.819499,11.955,HypoDD,0.76,NA,NA,NA,NA
2019-11-05T14:32:51.304760Z,-42.614387,171.554822,-1.827,NonLinLoc,0.24,NA,NA,NA,NA
2019-11-05T17:00:22.680000Z,-42.703532,171.808415,9.012,HypoDD,0.96,NA,NA,NA,NA
2019-11-06T06:17:46.860000Z,-42.797042,171.647868,7.313,HypoDD,0.89,NA,NA,NA,NA
2019-11-07T18:53:05.720000Z,-42.678499,171.863053,10.041,HypoDD,1.27,NA,NA,NA,NA
2019-11-08T21:31:20.080000Z,-42.867904,171.621322,8.232,HypoDD,1.16,NA,NA,NA,NA
2019-11-09T18:17:55.000000Z,-42.744112,171.354378,10.432,HypoDD,1.81,335.546,28.67529,41.20061,30.2023851071733
2019-11-12T06:27:42.312292Z,-42.705879,171.892455,9.013,NonLinLoc,1.25,NA,NA,NA,NA
2019-11-12T23:43:01.149489Z,-42.786563,171.563474,-1.827,NonLinLoc,0.15,NA,NA,NA,NA
2019-11-15T05:22:42.050000Z,-42.841541,171.794076,7.876,HypoDD,0.74,NA,NA,NA,NA
2019-11-16T06:00:40.030000Z,-42.681425,171.86652,9.932,HypoDD,1.84,12.81986,88.49836,12.92332,30.4115195954267
2019-11-17T06:24:48.090000Z,-42.749902,171.741243,9.193,HypoDD,1,NA,NA,NA,NA
2019-11-17T16:32:40.575029Z,-42.968987,171.691361,15.43,NonLinLoc,1.23,NA,NA,NA,NA
2019-11-18T06:34:21.050000Z,-42.916252,171.431689,12.881,HypoDD,1.29,NA,NA,NA,NA
2019-11-18T08:51:27.820000Z,-42.765653,171.671598,7.294,HypoDD,0.75,NA,NA,NA,NA
2019-11-18T19:49:39.880000Z,-42.867965,171.620085,8.174,HypoDD,0.93,NA,NA,NA,NA
2019-11-19T06:23:25.401095Z,-42.728923,171.371101,12.699,NonLinLoc,1.86,NA,NA,NA,NA
2019-11-19T12:38:56.423862Z,-42.75042,171.685849,6.629,NonLinLoc,1.52,NA,NA,NA,NA
2019-11-20T10:50:15.750000Z,-42.723234,171.748145,7.882,HypoDD,1.17,NA,NA,NA,NA
2019-11-20T16:09:01.430000Z,-42.7658,171.732454,2.388,HypoDD,1.4,183.6222,43.61843,33.44245,28.9626745221014
2019-11-21T07:15:16.820000Z,-42.962752,171.800114,6.588,HypoDD,1.36,NA,NA,NA,NA
2019-11-21T15:02:34.760000Z,-42.658748,171.881576,9.733,HypoDD,0.72,NA,NA,NA,NA
2019-11-21T21:26:09.260000Z,-42.568998,171.908057,11.586,HypoDD,0.98,NA,NA,NA,NA
2019-11-22T19:29:36.940000Z,-42.958488,171.438005,8.359,HypoDD,0.87,NA,NA,NA,NA
2019-11-23T00:15:56.050000Z,-42.65037,171.939063,13.059,HypoDD,2.72,108.235,60.16781,178.2823,30.1286855091731
2019-11-23T06:30:20.780000Z,-42.683655,171.878711,10.166,HypoDD,0.46,NA,NA,NA,NA
2019-11-23T12:49:54.170000Z,-42.750602,171.791683,5.253,HypoDD,0.15,NA,NA,NA,NA
2019-11-23T22:34:09.920000Z,-42.877393,171.722949,17.162,HypoDD,1.12,NA,NA,NA,NA
2019-11-24T02:08:22.840000Z,-42.707141,171.740576,5.609,HypoDD,0.69,NA,NA,NA,NA
2019-11-25T11:51:44.710000Z,-42.677185,171.86735,8.84,HypoDD,0.91,NA,NA,NA,NA
2019-11-25T13:11:05.830000Z,-42.772298,171.661068,5.003,HypoDD,0.68,NA,NA,NA,NA
2019-11-25T14:29:43.140000Z,-42.725085,171.748389,7.59,HypoDD,0.24,NA,NA,NA,NA
2019-11-26T11:54:31.760564Z,-42.745203,171.697513,7.452,NonLinLoc,0.62,NA,NA,NA,NA
2019-11-26T13:50:44.720000Z,-42.661141,171.936361,0.712,HypoDD,0.68,NA,NA,NA,NA
2019-11-26T15:54:34.820000Z,-42.739909,171.57557,9.632,HypoDD,0.43,NA,NA,NA,NA
2019-11-26T16:28:57.990000Z,-42.739038,171.627946,3.565,HypoDD,0.61,NA,NA,NA,NA
2019-11-26T17:09:14.760000Z,-42.742289,171.582992,10.424,HypoDD,0.25,NA,NA,NA,NA
2019-11-26T19:43:12.781820Z,-42.912016,171.929991,15.951,NonLinLoc,1.43,NA,NA,NA,NA
2019-11-26T21:01:21.040000Z,-42.929626,171.458122,9.374,HypoDD,1.74,NA,NA,NA,NA
2019-11-27T03:27:48.060000Z,-42.651444,171.941227,12.797,HypoDD,2.28,186.1101,75.80557,-15.8622,30.8102784077063
2019-11-27T11:51:36.100000Z,-42.815918,171.805794,12.172,HypoDD,0.74,NA,NA,NA,NA
2019-11-27T23:12:42.000000Z,-42.71851,171.902002,9.378,HypoDD,0.76,NA,NA,NA,NA
2019-11-28T04:11:32.850000Z,-42.847514,171.616357,9.034,HypoDD,0.39,NA,NA,NA,NA
2019-11-28T13:21:23.650000Z,-42.760787,171.684342,8.754,HypoDD,0.61,NA,NA,NA,NA
2019-11-28T21:30:29.060000Z,-42.649211,171.942253,13.293,HypoDD,1.05,NA,NA,NA,NA
2019-11-29T04:08:10.020000Z,-42.684204,171.874967,10.302,HypoDD,2.89,12.91902,88.14746,12.85527,29.2413862472902
2019-11-29T06:19:36.810000Z,-42.976969,171.504346,7.251,HypoDD,1.35,NA,NA,NA,NA
2019-11-29T19:29:26.400000Z,-42.762227,171.834082,11.131,HypoDD,1.1,NA,NA,NA,NA
2019-11-30T10:24:15.880000Z,-42.88173,171.712402,13.426,HypoDD,0.44,NA,NA,NA,NA
2019-12-01T00:07:55.490000Z,-42.729834,171.777279,3.757,HypoDD,0.6,NA,NA,NA,NA
2019-12-01T13:26:08.850000Z,-42.720447,171.700374,8.511,HypoDD,0.76,NA,NA,NA,NA
2019-12-01T19:07:46.020000Z,-42.672099,171.936898,12.718,HypoDD,0.96,NA,NA,NA,NA
2019-12-02T21:00:38.040000Z,-42.758044,171.945036,11.878,HypoDD,1.8,235.1622,80.53714,162.3717,31.1878291416166
2019-12-04T14:34:57.423095Z,-42.792373,171.844459,14.563,NonLinLoc,1.39,NA,NA,NA,NA
2019-12-04T17:32:19.860000Z,-42.721615,171.708415,8.383,HypoDD,0.75,NA,NA,NA,NA
2019-12-05T20:09:26.200000Z,-42.787382,171.93234,10.495,HypoDD,0.92,NA,NA,NA,NA
2019-12-05T21:01:21.140000Z,-42.745374,171.73361,10.668,HypoDD,2.17,70.40575,70.23729,129.3194,29.6826154822349
2019-12-06T06:28:51.730000Z,-42.623336,171.835889,9.782,HypoDD,0.86,NA,NA,NA,NA
2019-12-06T06:54:23.850000Z,-42.925216,171.628906,7.201,HypoDD,0.87,NA,NA,NA,NA
2019-12-06T09:24:59.960000Z,-42.706014,171.734505,6.634,HypoDD,1.18,NA,NA,NA,NA
2019-12-06T09:41:01.850000Z,-42.708508,171.747201,6.758,HypoDD,0.05,NA,NA,NA,NA
2019-12-07T13:35:42.950000Z,-42.928788,171.416862,5.34,HypoDD,2.45,255.1545,75.5278,-153.137,30.9230314150259
2019-12-07T16:06:41.760000Z,-42.72533,171.926693,12.719,HypoDD,0.98,NA,NA,NA,NA
2019-12-08T13:43:39.045045Z,-42.932622,171.887322,13.436,NonLinLoc,1.12,NA,NA,NA,NA
2019-12-08T13:49:36.290000Z,-42.7613,171.750293,8.692,HypoDD,2.33,326.9933,73.92911,-35.5536,31.0519154863978
2019-12-08T13:51:38.250000Z,-42.759253,171.756738,8.586,HypoDD,0.62,NA,NA,NA,NA
2019-12-08T15:32:15.120000Z,-42.886076,171.770671,10.458,HypoDD,1.14,NA,NA,NA,NA
2019-12-09T08:49:02.604163Z,-42.882899,171.686845,11.788,NonLinLoc,0.79,NA,NA,NA,NA
2019-12-09T10:44:46.250000Z,-42.855619,171.658659,5.448,HypoDD,0.37,NA,NA,NA,NA
2019-12-10T09:05:47.264916Z,-42.887599,171.846055,10.227,NonLinLoc,0.73,NA,NA,NA,NA
2019-12-10T15:29:57.205704Z,-42.749792,171.811685,3.81,NonLinLoc,0.59,NA,NA,NA,NA
2019-12-10T16:27:23.180000Z,-42.779118,171.722282,6.763,HypoDD,0.14,NA,NA,NA,NA
2019-12-11T03:22:59.080000Z,-42.648861,171.939453,12.656,HypoDD,1.06,NA,NA,NA,NA
2019-12-11T03:27:03.050000Z,-42.64978,171.939746,12.222,HypoDD,1.31,NA,NA,NA,NA
2019-12-12T01:52:24.840000Z,-42.933797,171.56486,9.213,HypoDD,1.83,7.012632,88.85718,9.730051,28.3007929555758
2019-12-12T15:40:47.210000Z,-42.777401,171.713737,7.546,HypoDD,0.77,NA,NA,NA,NA
2019-12-12T20:11:06.840000Z,-42.707751,171.746436,6.992,HypoDD,0.37,NA,NA,NA,NA
2019-12-12T22:35:55.000000Z,-42.520829,171.594189,13.334,HypoDD,2.11,67.17797,86.2735,118.3071,28.495749811945
2019-12-13T10:06:02.930000Z,-42.865885,171.61512,7.865,HypoDD,0.69,NA,NA,NA,NA
2019-12-13T16:14:09.420000Z,-42.863224,171.727311,9.363,HypoDD,0.84,NA,NA,NA,NA
2019-12-13T21:27:22.040000Z,-42.681576,171.866634,10.434,HypoDD,0.93,NA,NA,NA,NA
2019-12-13T21:28:36.000000Z,-42.684041,171.948161,3.471,HypoDD,0.6,NA,NA,NA,NA
2019-12-14T07:53:10.090000Z,-42.782992,171.64764,8.68,HypoDD,1.13,129.5345,68.60962,-43.6434,29.9689702570116
2019-12-14T12:46:20.020000Z,-42.752702,171.719515,6.655,HypoDD,1.22,327.5012,85.15613,-14.7288,31.1109744114469
2019-12-14T14:28:28.120000Z,-42.838354,171.912191,11.28,HypoDD,0.63,NA,NA,NA,NA
2019-12-14T22:22:59.720000Z,-42.673319,171.796289,8.12,HypoDD,0.22,NA,NA,NA,NA
2019-12-14T23:35:53.880000Z,-42.796012,171.637516,7.045,HypoDD,0.7,NA,NA,NA,NA
2019-12-15T12:14:58.000000Z,-42.51967,171.594303,13.496,HypoDD,2.39,256.874,79.00385,-120.53,29.7224528804837
2019-12-15T17:50:44.080000Z,-42.725745,171.746468,5.712,HypoDD,0.11,NA,NA,NA,NA
2019-12-15T21:11:49.120000Z,-42.782829,171.726335,9.11,HypoDD,0.7,NA,NA,NA,NA
2019-12-16T04:56:39.080000Z,-42.649434,171.938949,12.795,HypoDD,1.43,NA,NA,NA,NA
2019-12-16T12:21:59.000000Z,-42.692013,171.881527,7.682,HypoDD,1.07,NA,NA,NA,NA
2019-12-16T15:01:10.940000Z,-42.866882,171.619255,7.91,HypoDD,0.81,NA,NA,NA,NA
2019-12-16T15:06:27.010000Z,-42.668738,171.875326,11.549,HypoDD,0.81,NA,NA,NA,NA
2019-12-17T17:01:51.080000Z,-42.685958,171.959473,6.473,HypoDD,0.73,NA,NA,NA,NA
2019-12-17T19:09:19.040000Z,-42.666988,171.868945,11.961,HypoDD,0.68,NA,NA,NA,NA
2019-12-17T22:47:13.300000Z,-42.938151,171.864274,13.346,HypoDD,1.22,NA,NA,NA,NA
2019-12-18T05:55:57.800000Z,-42.810787,171.450423,9.769,HypoDD,1.8,271.1769,28.05786,-131.384,28.338375827191
2019-12-18T06:16:22.380000Z,-42.901522,171.39082,12.159,HypoDD,1.12,NA,NA,NA,NA
2019-12-18T08:27:19.881126Z,-42.681943,171.894053,3.377,NonLinLoc,0.79,NA,NA,NA,NA
2019-12-18T16:16:48.920000Z,-42.776095,171.616683,7.536,HypoDD,0.32,NA,NA,NA,NA
2019-12-18T18:31:41.680000Z,-42.812203,171.450146,9.48,HypoDD,0.93,NA,NA,NA,NA
2019-12-18T20:49:05.960000Z,-42.834229,171.89362,8.929,HypoDD,1.04,NA,NA,NA,NA
2019-12-19T11:47:52.140000Z,-42.939132,171.455876,13.405,HypoDD,1.88,NA,NA,NA,NA
2019-12-20T00:58:21.450000Z,-42.874788,171.618555,7.787,HypoDD,0.57,NA,NA,NA,NA
2019-12-20T22:33:17.960000Z,-42.751933,171.712109,6.013,HypoDD,0.45,NA,NA,NA,NA
2019-12-22T10:14:15.760000Z,-42.677641,171.702767,11.626,HypoDD,0.55,NA,NA,NA,NA
2019-12-22T12:02:11.960000Z,-42.677625,171.702474,11.599,HypoDD,0.74,NA,NA,NA,NA
2019-12-23T10:08:41.080000Z,-42.766073,171.674284,6.845,HypoDD,0.91,NA,NA,NA,NA
2019-12-23T12:39:37.240000Z,-42.980448,171.417236,12.274,HypoDD,1.21,NA,NA,NA,NA
2019-12-23T19:08:01.800000Z,-42.72122,171.82417,2.87,HypoDD,1.43,NA,NA,NA,NA
2019-12-24T01:54:25.920000Z,-42.884705,171.644043,10.021,HypoDD,0.62,NA,NA,NA,NA
2019-12-24T10:11:03.240000Z,-42.967961,171.741423,12.74,HypoDD,1.16,NA,NA,NA,NA
2019-12-24T14:25:18.220000Z,-42.968327,171.745231,12.909,HypoDD,2.17,183.1053,72.34202,-4.35657,29.9654780597987
2019-12-24T15:16:22.300000Z,-42.784534,171.650667,11.787,HypoDD,0.86,NA,NA,NA,NA
2019-12-24T16:04:03.210000Z,-42.969287,171.745264,13.094,HypoDD,1.74,189.8927,72.54022,-6.62315,30.752882142164
2019-12-24T16:37:16.230000Z,-42.968453,171.739665,12.529,HypoDD,1.24,NA,NA,NA,NA
